"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US25025060602","Census Tract 606.02; Suffolk County; Massachusetts","446","148","421","146","415","146","411","146","4","7","6","9","25","30",
"1400000US25025060603","Census Tract 606.03; Suffolk County; Massachusetts","1968","207","1827","212","1827","212","1806","215","21","35","0","14","141","70",
"1400000US25025060604","Census Tract 606.04; Suffolk County; Massachusetts","3095","297","2663","278","2663","278","2596","287","67","53","0","14","432","146",
"1400000US25025060700","Census Tract 607; Suffolk County; Massachusetts","1371","331","808","294","808","294","519","152","289","264","0","14","563","157",
"1400000US25025060800","Census Tract 608; Suffolk County; Massachusetts","4244","504","3812","509","3812","509","3635","459","177","168","0","14","432","183",
"1400000US25025061000","Census Tract 610; Suffolk County; Massachusetts","2075","373","1619","345","1619","345","1572","350","47","60","0","14","456","129",
"1400000US25025061101","Census Tract 611.01; Suffolk County; Massachusetts","2012","381","1242","301","1242","301","1080","317","162","80","0","14","770","266",
"1400000US25025061201","Census Tract 612.01; Suffolk County; Massachusetts","1747","392","1358","192","1358","192","1295","191","63","66","0","14","389","329",
"1400000US25025061202","Census Tract 612.02; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25025061203","Census Tract 612.03; Suffolk County; Massachusetts","2150","321","1959","328","1950","329","1913","332","37","35","9","15","191","81",
"1400000US25025061204","Census Tract 612.04; Suffolk County; Massachusetts","779","229","636","228","623","229","616","228","7","10","13","19","143","45",
"1400000US25025070102","Census Tract 701.02; Suffolk County; Massachusetts","3160","381","1750","229","1750","229","1563","225","187","130","0","14","1410","344",
"1400000US25025070103","Census Tract 701.03; Suffolk County; Massachusetts","502","160","387","125","387","125","387","125","0","14","0","14","115","65",
"1400000US25025070104","Census Tract 701.04; Suffolk County; Massachusetts","2333","372","1550","269","1550","269","1448","231","102","93","0","14","783","261",
"1400000US25025070201","Census Tract 702.01; Suffolk County; Massachusetts","3784","231","1969","258","1969","258","1668","247","301","166","0","14","1815","266",
"1400000US25025070202","Census Tract 702.02; Suffolk County; Massachusetts","3475","435","2242","381","2242","381","2180","381","62","50","0","14","1233","307",
"1400000US25025070301","Census Tract 703.01; Suffolk County; Massachusetts","2027","454","1542","260","1542","260","1532","259","10","18","0","14","485","349",
"1400000US25025070302","Census Tract 703.02; Suffolk County; Massachusetts","1463","254","910","228","910","228","908","228","2","6","0","14","553","144",
"1400000US25025070402","Census Tract 704.02; Suffolk County; Massachusetts","2999","352","1867","340","1867","340","1792","345","75","59","0","14","1132","176",
"1400000US25025070501","Census Tract 705.01; Suffolk County; Massachusetts","1797","232","1504","250","1504","250","1495","250","9","15","0","14","293","120",
"1400000US25025070502","Census Tract 705.02; Suffolk County; Massachusetts","3214","747","2143","522","2143","522","1681","350","462","367","0","14","1071","421",
"1400000US25025070600","Census Tract 706; Suffolk County; Massachusetts","1754","222","1484","228","1484","228","1446","217","38","30","0","14","270","101",
"1400000US25025070700","Census Tract 707; Suffolk County; Massachusetts","2399","361","1771","359","1771","359","1600","349","171","101","0","14","628","169",
"1400000US25025070801","Census Tract 708.01; Suffolk County; Massachusetts","1110","362","633","173","633","173","589","180","44","41","0","14","477","274",
"1400000US25025070802","Census Tract 708.02; Suffolk County; Massachusetts","2086","290","1464","213","1464","213","1464","213","0","14","0","14","622","210",
"1400000US25025070901","Census Tract 709.01; Suffolk County; Massachusetts","1010","305","512","164","512","164","455","166","57","41","0","14","498","230",
"1400000US25025070902","Census Tract 709.02; Suffolk County; Massachusetts","2130","242","1538","217","1538","217","1499","217","39","33","0","14","592","186",
"1400000US25025071101","Census Tract 711.01; Suffolk County; Massachusetts","3823","487","2528","414","2528","414","2449","412","79","63","0","14","1295","273",
"1400000US25025071201","Census Tract 712.01; Suffolk County; Massachusetts","3622","640","1995","241","1995","241","1894","234","101","71","0","14","1627","560",
"1400000US25025080100","Census Tract 801; Suffolk County; Massachusetts","2399","329","1173","242","1173","242","1140","243","33","49","0","14","1226","199",
"1400000US25025080300","Census Tract 803; Suffolk County; Massachusetts","1907","359","1056","268","1056","268","850","281","206","117","0","14","851","241",
"1400000US25025080401","Census Tract 804.01; Suffolk County; Massachusetts","2308","351","1293","297","1271","298","1125","264","146","103","22","31","1015","173",
"1400000US25025080500","Census Tract 805; Suffolk County; Massachusetts","2661","304","1644","319","1644","319","1404","335","240","118","0","14","1017","238",
"1400000US25025080601","Census Tract 806.01; Suffolk County; Massachusetts","3684","304","1711","320","1711","320","1430","293","281","112","0","14","1973","315",
"1400000US25025080801","Census Tract 808.01; Suffolk County; Massachusetts","3889","609","2102","519","2102","519","1866","509","236","110","0","14","1787","285",
"1400000US25025080900","Census Tract 809; Suffolk County; Massachusetts","3257","408","2064","287","2064","287","1979","285","85","54","0","14","1193","285",
"1400000US25025081001","Census Tract 810.01; Suffolk County; Massachusetts","4329","720","2801","540","2801","540","2692","515","109","86","0","14","1528","375",
"1400000US25025081101","Census Tract 811.01; Suffolk County; Massachusetts","1429","161","1037","166","1037","166","998","145","39","44","0","14","392","80",
"1400000US25025081102","Census Tract 811.02; Suffolk County; Massachusetts","2806","665","1950","601","1950","601","1885","600","65","68","0","14","856","198",
"1400000US25025081200","Census Tract 812; Suffolk County; Massachusetts","2518","371","1724","369","1724","369","1468","299","256","174","0","14","794","215",
"1400000US25025081301","Census Tract 813.01; Suffolk County; Massachusetts","1947","327","938","317","938","317","929","308","9","21","0","14","1009","252",
"1400000US25025081302","Census Tract 813.02; Suffolk County; Massachusetts","2109","401","1053","411","1053","411","977","396","76","83","0","14","1056","232",
"1400000US25025081400","Census Tract 814; Suffolk County; Massachusetts","3330","440","2283","364","2283","364","2064","343","219","112","0","14","1047","226",
"1400000US25025081500","Census Tract 815; Suffolk County; Massachusetts","2103","385","1372","229","1372","229","1287","239","85","51","0","14","731","238",
"1400000US25025081700","Census Tract 817; Suffolk County; Massachusetts","3143","388","1710","332","1710","332","1583","345","127","69","0","14","1433","298",
"1400000US25025081800","Census Tract 818; Suffolk County; Massachusetts","3009","459","2174","405","2174","405","2047","405","127","97","0","14","835","195",
"1400000US25025081900","Census Tract 819; Suffolk County; Massachusetts","2791","711","1917","680","1917","680","1830","669","87","76","0","14","874","146",
"1400000US25025082000","Census Tract 820; Suffolk County; Massachusetts","2813","582","1738","458","1738","458","1601","461","137","110","0","14","1075","248",
"1400000US25025082100","Census Tract 821; Suffolk County; Massachusetts","3380","718","1973","610","1973","610","1743","501","230","233","0","14","1407","421",
"1400000US25025090100","Census Tract 901; Suffolk County; Massachusetts","4272","687","2526","461","2526","461","2196","420","330","167","0","19","1746","453",
"1400000US25025090200","Census Tract 902; Suffolk County; Massachusetts","1896","288","1138","212","1138","212","1033","211","105","63","0","14","758","200",
"1400000US25025090300","Census Tract 903; Suffolk County; Massachusetts","2895","577","2077","528","2077","528","1845","446","232","138","0","14","818","221",
"1400000US25025090400","Census Tract 904; Suffolk County; Massachusetts","2818","422","1806","303","1806","303","1588","254","218","136","0","14","1012","264",
"1400000US25025090600","Census Tract 906; Suffolk County; Massachusetts","1865","321","1252","251","1252","251","1222","246","30","24","0","14","613","189",
"1400000US25025090700","Census Tract 907; Suffolk County; Massachusetts","4129","421","2944","396","2944","396","2840","385","104","78","0","14","1185","292",
"1400000US25025090901","Census Tract 909.01; Suffolk County; Massachusetts","2669","379","1665","251","1665","251","1606","245","59","66","0","14","1004","282",
"1400000US25025091001","Census Tract 910.01; Suffolk County; Massachusetts","3119","438","2455","394","2455","394","2321","405","134","93","0","14","664","161",
"1400000US25025091100","Census Tract 911; Suffolk County; Massachusetts","4244","640","3072","536","3072","536","2869","504","203","106","0","14","1172","291",
"1400000US25025091200","Census Tract 912; Suffolk County; Massachusetts","2351","282","1920","318","1920","318","1801","299","119","143","0","14","431","175",
"1400000US25025091300","Census Tract 913; Suffolk County; Massachusetts","2223","282","1526","218","1498","217","1261","207","237","78","28","43","697","233",
"1400000US25025091400","Census Tract 914; Suffolk County; Massachusetts","2608","345","1563","282","1563","282","1431","293","132","71","0","14","1045","273",
"1400000US25025091500","Census Tract 915; Suffolk County; Massachusetts","3020","510","2129","391","2129","391","1905","320","224","146","0","14","891","228",
"1400000US25025091600","Census Tract 916; Suffolk County; Massachusetts","2337","658","1444","395","1444","395","1290","410","154","112","0","14","893","357",
"1400000US25025091700","Census Tract 917; Suffolk County; Massachusetts","2548","436","1671","397","1671","397","1484","384","187","91","0","14","877","288",
"1400000US25025091800","Census Tract 918; Suffolk County; Massachusetts","2826","475","1681","415","1681","415","1564","393","117","85","0","14","1145","356",
"1400000US25025091900","Census Tract 919; Suffolk County; Massachusetts","3768","640","2621","515","2621","515","2406","506","215","139","0","14","1147","230",
"1400000US25025092000","Census Tract 920; Suffolk County; Massachusetts","4585","729","3248","626","3248","626","2979","594","269","159","0","19","1337","338",
"1400000US25025092101","Census Tract 921.01; Suffolk County; Massachusetts","5871","851","3191","545","3191","545","2965","520","226","154","0","19","2680","637",
"1400000US25025092200","Census Tract 922; Suffolk County; Massachusetts","3406","607","2535","454","2535","454","2379","474","156","109","0","14","871","239",
"1400000US25025092300","Census Tract 923; Suffolk County; Massachusetts","3155","422","2211","379","2211","379","1966","404","245","112","0","14","944","225",
"1400000US25025092400","Census Tract 924; Suffolk County; Massachusetts","4345","976","3092","751","3092","751","2487","691","605","295","0","19","1253","450",
"1400000US25025100100","Census Tract 1001; Suffolk County; Massachusetts","4367","762","3130","699","3130","699","2690","591","440","255","0","19","1237","304",
"1400000US25025100200","Census Tract 1002; Suffolk County; Massachusetts","2560","496","2020","433","2020","433","1736","396","284","139","0","14","540","165",
"1400000US25025100300","Census Tract 1003; Suffolk County; Massachusetts","3206","438","2153","336","2153","336","1960","290","193","117","0","14","1053","266",
"1400000US25025100400","Census Tract 1004; Suffolk County; Massachusetts","4299","697","3134","514","3098","509","2858","510","240","139","36","55","1165","431",
"1400000US25025100500","Census Tract 1005; Suffolk County; Massachusetts","6549","970","4534","909","4488","893","4198","873","290","209","46","56","2015","531",
"1400000US25025100601","Census Tract 1006.01; Suffolk County; Massachusetts","4731","631","3882","651","3882","651","3498","635","384","246","0","19","849","334",
"1400000US25025100603","Census Tract 1006.03; Suffolk County; Massachusetts","2030","462","1628","420","1628","420","1516","368","112","107","0","14","402","162",
"1400000US25025100700","Census Tract 1007; Suffolk County; Massachusetts","3694","475","2801","438","2801","438","2699","423","102","81","0","14","893","206",
"1400000US25025100800","Census Tract 1008; Suffolk County; Massachusetts","4837","656","3552","559","3552","559","3341","590","211","141","0","19","1285","332",
"1400000US25025100900","Census Tract 1009; Suffolk County; Massachusetts","4139","533","2973","431","2973","431","2947","435","26","28","0","14","1166","262",
"1400000US25025101001","Census Tract 1010.01; Suffolk County; Massachusetts","5478","758","4353","679","4353","679","3861","599","492","236","0","19","1125","369",
"1400000US25025101002","Census Tract 1010.02; Suffolk County; Massachusetts","4983","616","3051","666","3051","666","2658","627","393","224","0","19","1932","294",
"1400000US25025101101","Census Tract 1011.01; Suffolk County; Massachusetts","3635","714","2623","554","2623","554","2425","519","198","161","0","14","1012","313",
"1400000US25025101102","Census Tract 1011.02; Suffolk County; Massachusetts","4263","747","2930","581","2930","581","2539","528","391","180","0","19","1333","327",
"1400000US25025110104","Census Tract 1101.04; Suffolk County; Massachusetts","1422","243","1087","192","1087","192","969","153","118","84","0","14","335","107",
"1400000US25025110105","Census Tract 1101.05; Suffolk County; Massachusetts","2439","555","2183","562","2183","562","2134","558","49","56","0","14","256","85",
"1400000US25025110106","Census Tract 1101.06; Suffolk County; Massachusetts","1493","557","876","173","876","173","876","173","0","14","0","14","617","559",
"1400000US25025110201","Census Tract 1102.01; Suffolk County; Massachusetts","1790","226","1206","222","1200","223","1044","181","156","95","6","8","584","116",
"1400000US25025110301","Census Tract 1103.01; Suffolk County; Massachusetts","2075","326","1396","258","1396","258","1371","243","25","34","0","14","679","149",
"1400000US25025110401","Census Tract 1104.01; Suffolk County; Massachusetts","2902","291","2172","276","2172","276","1998","296","174","107","0","14","730","170",
"1400000US25025110403","Census Tract 1104.03; Suffolk County; Massachusetts","4003","404","2932","418","2932","418","2735","370","197","104","0","14","1071","194",
"1400000US25025110501","Census Tract 1105.01; Suffolk County; Massachusetts","2693","406","2241","373","2241","373","2119","361","122","72","0","14","452","115",
"1400000US25025110502","Census Tract 1105.02; Suffolk County; Massachusetts","3341","571","2694","587","2694","587","2618","577","76","47","0","14","647","157",
"1400000US25025110601","Census Tract 1106.01; Suffolk County; Massachusetts","2531","395","1578","338","1578","338","1541","332","37","31","0","14","953","197",
"1400000US25025110607","Census Tract 1106.07; Suffolk County; Massachusetts","4373","529","3242","445","3242","445","3134","428","108","91","0","19","1131","234",
"1400000US25025120103","Census Tract 1201.03; Suffolk County; Massachusetts","1474","180","1129","162","1129","162","1120","159","9","12","0","14","345","106",
"1400000US25025120104","Census Tract 1201.04; Suffolk County; Massachusetts","2124","276","1674","247","1674","247","1661","249","13","15","0","14","450","124",
"1400000US25025120105","Census Tract 1201.05; Suffolk County; Massachusetts","1958","163","1299","114","1294","114","1221","120","73","57","5","8","659","139",
"1400000US25025120201","Census Tract 1202.01; Suffolk County; Massachusetts","3799","501","3033","415","3033","415","2971","419","62","68","0","14","766","312",
"1400000US25025120301","Census Tract 1203.01; Suffolk County; Massachusetts","4343","370","3285","413","3220","399","3182","395","38","31","65","98","1058","242",
"1400000US25025120400","Census Tract 1204; Suffolk County; Massachusetts","5888","740","4700","720","4700","720","4597","706","103","71","0","19","1188","236",
"1400000US25025120500","Census Tract 1205; Suffolk County; Massachusetts","2005","276","1382","217","1382","217","1313","219","69","52","0","14","623","203",
"1400000US25025120600","Census Tract 1206; Suffolk County; Massachusetts","2087","396","1833","389","1833","389","1817","390","16","20","0","14","254","121",
"1400000US25025120700","Census Tract 1207; Suffolk County; Massachusetts","1679","261","1295","270","1295","270","1218","243","77","74","0","14","384","113",
"1400000US25025130101","Census Tract 1301.01; Suffolk County; Massachusetts","4636","433","3680","463","3680","463","3564","474","116","97","0","19","956","162",
"1400000US25025130200","Census Tract 1302; Suffolk County; Massachusetts","3694","417","2566","309","2566","309","2542","311","24","27","0","14","1128","205",
"1400000US25025130300","Census Tract 1303; Suffolk County; Massachusetts","3621","392","2457","310","2457","310","2291","290","166","105","0","14","1164","231",
"1400000US25025130402","Census Tract 1304.02; Suffolk County; Massachusetts","4346","767","3129","691","3113","688","3010","714","103","123","16","28","1217","246",
"1400000US25025130404","Census Tract 1304.04; Suffolk County; Massachusetts","2321","261","1610","258","1610","258","1523","259","87","77","0","14","711","133",
"1400000US25025130406","Census Tract 1304.06; Suffolk County; Massachusetts","3815","590","2805","662","2805","662","2608","667","197","157","0","19","1010","249",
"1400000US25025140102","Census Tract 1401.02; Suffolk County; Massachusetts","4132","499","2937","374","2922","376","2835","372","87","53","15","23","1195","334",
"1400000US25025140105","Census Tract 1401.05; Suffolk County; Massachusetts","2987","375","2027","324","2027","324","1937","325","90","56","0","14","960","201",
"1400000US25025140106","Census Tract 1401.06; Suffolk County; Massachusetts","1726","236","1064","188","1064","188","1033","188","31","28","0","14","662","157",
"1400000US25025140107","Census Tract 1401.07; Suffolk County; Massachusetts","2413","362","1534","230","1534","230","1469","228","65","58","0","14","879","257",
"1400000US25025140201","Census Tract 1402.01; Suffolk County; Massachusetts","2000","404","1482","416","1482","416","1432","412","50","38","0","14","518","111",
"1400000US25025140202","Census Tract 1402.02; Suffolk County; Massachusetts","4890","552","3380","444","3380","444","3196","419","184","168","0","19","1510","355",
"1400000US25025140300","Census Tract 1403; Suffolk County; Massachusetts","5930","1043","3574","869","3574","869","3146","607","428","397","0","19","2356","570",
"1400000US25025140400","Census Tract 1404; Suffolk County; Massachusetts","7143","1004","4704","647","4704","647","4419","601","285","186","0","19","2439","602",
"1400000US25025160102","Census Tract 1601.02; Suffolk County; Massachusetts","2693","366","1854","387","1854","387","1789","385","65","53","0","14","839","193",
"1400000US25025160103","Census Tract 1601.03; Suffolk County; Massachusetts","3687","814","2269","537","2269","537","1940","500","329","353","0","14","1418","500",
"1400000US25025160200","Census Tract 1602; Suffolk County; Massachusetts","3433","565","2432","411","2432","411","2004","299","428","215","0","14","1001","259",
"1400000US25025160300","Census Tract 1603; Suffolk County; Massachusetts","2204","228","1356","197","1356","197","1263","175","93","53","0","14","848","183",
"1400000US25025160400","Census Tract 1604; Suffolk County; Massachusetts","2861","368","2024","263","2024","263","1937","259","87","77","0","14","837","224",
"1400000US25025160501","Census Tract 1605.01; Suffolk County; Massachusetts","4471","938","3058","750","3058","750","2782","706","276","255","0","19","1413","393",
"1400000US25025160502","Census Tract 1605.02; Suffolk County; Massachusetts","4110","464","2783","320","2783","320","2563","322","220","133","0","19","1327","304",
"1400000US25025160601","Census Tract 1606.01; Suffolk County; Massachusetts","4088","889","3088","820","3088","820","2753","625","335","236","0","14","1000","194",
"1400000US25025160602","Census Tract 1606.02; Suffolk County; Massachusetts","3785","507","2510","360","2510","360","2383","395","127","123","0","14","1275","409",
"1400000US25025170101","Census Tract 1701.01; Suffolk County; Massachusetts","2959","370","1932","334","1932","334","1899","337","33","38","0","14","1027","208",
"1400000US25025170102","Census Tract 1701.02; Suffolk County; Massachusetts","4295","887","3029","809","3029","809","2769","675","260","190","0","19","1266","319",
"1400000US25025170200","Census Tract 1702; Suffolk County; Massachusetts","4239","661","2294","494","2289","495","2120","467","169","105","5","8","1945","381",
"1400000US25025170301","Census Tract 1703.01; Suffolk County; Massachusetts","5169","1302","3945","1209","3945","1209","3708","1148","237","197","0","19","1224","272",
"1400000US25025170302","Census Tract 1703.02; Suffolk County; Massachusetts","3003","444","2239","399","2239","399","2139","418","100","87","0","14","764","225",
"1400000US25025170400","Census Tract 1704; Suffolk County; Massachusetts","4455","791","2969","716","2969","716","2658","539","311","265","0","19","1486","333",
"1400000US25025170502","Census Tract 1705.02; Suffolk County; Massachusetts","3368","511","1919","317","1919","317","1809","309","110","72","0","14","1449","342",
"1400000US25025170503","Census Tract 1705.03; Suffolk County; Massachusetts","1149","139","722","146","722","146","683","141","39","36","0","14","427","104",
"1400000US25025170504","Census Tract 1705.04; Suffolk County; Massachusetts","2912","393","2403","365","2391","367","2305","349","86","90","12","19","509","148",
"1400000US25025170601","Census Tract 1706.01; Suffolk County; Massachusetts","4552","645","2858","581","2829","576","2705","570","124","79","29","47","1694","483",
"1400000US25025170701","Census Tract 1707.01; Suffolk County; Massachusetts","1933","298","1501","257","1501","257","1457","240","44","52","0","14","432","127",
"1400000US25025170702","Census Tract 1707.02; Suffolk County; Massachusetts","6494","1160","4824","999","4824","999","4380","816","444","373","0","19","1670","489",
"1400000US25025170800","Census Tract 1708; Suffolk County; Massachusetts","5189","798","3775","746","3775","746","3339","665","436","374","0","19","1414","336",
"1400000US25025180101","Census Tract 1801.01; Suffolk County; Massachusetts","4608","408","2979","435","2941","447","2671","369","270","182","38","70","1629","229",
"1400000US25025180200","Census Tract 1802; Suffolk County; Massachusetts","3864","396","2463","330","2463","330","2316","298","147","101","0","14","1401","253",
"1400000US25025180301","Census Tract 1803.01; Suffolk County; Massachusetts","2325","284","1599","231","1599","231","1581","233","18","20","0","14","726","164",
"1400000US25025180400","Census Tract 1804; Suffolk County; Massachusetts","1573","243","1196","210","1196","210","1097","198","99","63","0","14","377","79",
"1400000US25025180500","Census Tract 1805; Suffolk County; Massachusetts","3365","417","2356","295","2345","298","2257","304","88","53","11","16","1009","265",
"1400000US25025980101","Census Tract 9801.01; Suffolk County; Massachusetts","29","4","2","3","2","3","2","3","0","14","0","14","27","4",
"1400000US25025980300","Census Tract 9803; Suffolk County; Massachusetts","202","16","62","49","62","49","62","49","0","14","0","14","140","48",
"1400000US25025980700","Census Tract 9807; Suffolk County; Massachusetts","3","6","1","3","1","3","1","3","0","14","0","14","2","4",
"1400000US25025980900","Census Tract 9809; Suffolk County; Massachusetts","43","28","38","28","38","28","38","28","0","14","0","14","5","7",
"1400000US25025981000","Census Tract 9810; Suffolk County; Massachusetts","26","37","26","37","26","37","26","37","0","14","0","14","0","14",
"1400000US25025981100","Census Tract 9811; Suffolk County; Massachusetts","90","25","0","14","0","14","0","14","0","14","0","14","90","25",
"1400000US25025981201","Census Tract 9812.01; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25025981202","Census Tract 9812.02; Suffolk County; Massachusetts","29","18","29","18","9","23","9","23","0","14","20","25","0","14",
"1400000US25025981300","Census Tract 9813; Suffolk County; Massachusetts","50","19","33","20","33","20","33","20","0","14","0","14","17","18",
"1400000US25025981501","Census Tract 9815.01; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25025981502","Census Tract 9815.02; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25025981600","Census Tract 9816; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25025981700","Census Tract 9817; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25025981800","Census Tract 9818; Suffolk County; Massachusetts","20","22","10","16","10","16","10","16","0","14","0","14","10","13",
"1400000US25025981900","Census Tract 9819; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25025990101","Census Tract 9901.01; Suffolk County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25027700100","Census Tract 7001; Worcester County; Massachusetts","5254","236","3069","429","3069","429","2977","421","92","89","0","19","2185","399",
"1400000US25027701101","Census Tract 7011.01; Worcester County; Massachusetts","4021","497","2415","361","2415","361","2224","357","191","94","0","14","1606","422",
"1400000US25027701102","Census Tract 7011.02; Worcester County; Massachusetts","3000","374","1864","359","1864","359","1782","375","82","62","0","14","1136","270",
"1400000US25027702201","Census Tract 7022.01; Worcester County; Massachusetts","1192","171","742","135","742","135","701","139","41","25","0","14","450","77",
"1400000US25027702202","Census Tract 7022.02; Worcester County; Massachusetts","1412","229","797","163","797","163","730","154","67","42","0","14","615","160",
"1400000US25027703100","Census Tract 7031; Worcester County; Massachusetts","3685","313","2096","314","2096","314","1898","278","198","112","0","14","1589","258",
"1400000US25027703200","Census Tract 7032; Worcester County; Massachusetts","2878","356","1903","316","1903","316","1768","315","135","112","0","14","975","213",
"1400000US25027703300","Census Tract 7033; Worcester County; Massachusetts","3100","413","2072","356","2072","356","1983","354","89","58","0","14","1028","210",
"1400000US25027704201","Census Tract 7042.01; Worcester County; Massachusetts","1606","205","1069","189","1069","189","964","165","105","70","0","14","537","100",
"1400000US25027704202","Census Tract 7042.02; Worcester County; Massachusetts","1041","92","578","75","578","75","553","73","25","16","0","14","463","71",
"1400000US25027705101","Census Tract 7051.01; Worcester County; Massachusetts","2977","443","2124","365","2116","366","2058","360","58","46","8","17","853","197",
"1400000US25027705102","Census Tract 7051.02; Worcester County; Massachusetts","3584","295","2252","237","2252","237","2020","395","232","227","0","14","1332","237",
"1400000US25027706100","Census Tract 7061; Worcester County; Massachusetts","3751","155","2509","219","2509","219","2440","210","69","57","0","14","1242","226",
"1400000US25027707100","Census Tract 7071; Worcester County; Massachusetts","3316","331","2007","346","2007","346","1894","330","113","80","0","14","1309","235",
"1400000US25027707200","Census Tract 7072; Worcester County; Massachusetts","1625","289","926","246","926","246","796","202","130","129","0","14","699","176",
"1400000US25027707300","Census Tract 7073; Worcester County; Massachusetts","3215","411","2052","343","2052","343","1913","347","139","79","0","14","1163","244",
"1400000US25027707400","Census Tract 7074; Worcester County; Massachusetts","4141","439","2518","368","2518","368","2378","359","140","79","0","14","1623","515",
"1400000US25027707500","Census Tract 7075; Worcester County; Massachusetts","5300","437","2852","454","2852","454","2647","398","205","154","0","19","2448","294",
"1400000US25027708100","Census Tract 7081; Worcester County; Massachusetts","6880","193","4470","376","4470","376","4330","381","140","84","0","19","2410","449",
"1400000US25027709100","Census Tract 7091; Worcester County; Massachusetts","3868","440","2670","342","2646","334","2420","338","226","119","24","37","1198","288",
"1400000US25027709201","Census Tract 7092.01; Worcester County; Massachusetts","6503","781","4461","786","4424","789","4146","710","278","215","37","59","2042","383",
"1400000US25027709203","Census Tract 7092.03; Worcester County; Massachusetts","2736","373","1813","391","1813","391","1721","408","92","107","0","14","923","218",
"1400000US25027709204","Census Tract 7092.04; Worcester County; Massachusetts","3706","650","2542","562","2542","562","2398","560","144","135","0","14","1164","324",
"1400000US25027709400","Census Tract 7094; Worcester County; Massachusetts","3257","680","1993","539","1993","539","1816","483","177","129","0","14","1264","359",
"1400000US25027709501","Census Tract 7095.01; Worcester County; Massachusetts","2149","388","1549","300","1549","300","1459","298","90","37","0","14","600","131",
"1400000US25027709502","Census Tract 7095.02; Worcester County; Massachusetts","5161","444","3404","528","3404","528","3214","478","190","151","0","19","1757","363",
"1400000US25027709600","Census Tract 7096; Worcester County; Massachusetts","2141","266","1509","244","1509","244","1460","244","49","41","0","14","632","183",
"1400000US25027709701","Census Tract 7097.01; Worcester County; Massachusetts","4755","580","3345","550","3345","550","3149","573","196","154","0","19","1410","325",
"1400000US25027709702","Census Tract 7097.02; Worcester County; Massachusetts","2163","240","1472","201","1417","216","1329","198","88","63","55","67","691","124",
"1400000US25027710100","Census Tract 7101; Worcester County; Massachusetts","2710","445","1980","366","1980","366","1951","357","29","48","0","14","730","243",
"1400000US25027710200","Census Tract 7102; Worcester County; Massachusetts","5371","440","3970","483","3970","483","3837","503","133","102","0","19","1401","275",
"1400000US25027710300","Census Tract 7103; Worcester County; Massachusetts","2797","469","1888","386","1888","386","1791","355","97","66","0","14","909","254",
"1400000US25027710400","Census Tract 7104; Worcester County; Massachusetts","1865","346","1238","314","1238","314","1116","267","122","86","0","14","627","133",
"1400000US25027710500","Census Tract 7105; Worcester County; Massachusetts","2840","302","1780","325","1780","325","1665","320","115","96","0","14","1060","253",
"1400000US25027710601","Census Tract 7106.01; Worcester County; Massachusetts","2342","405","1620","445","1620","445","1469","436","151","84","0","14","722","214",
"1400000US25027710602","Census Tract 7106.02; Worcester County; Massachusetts","3545","632","2454","640","2454","640","2024","380","430","361","0","14","1091","291",
"1400000US25027710700","Census Tract 7107; Worcester County; Massachusetts","1417","250","533","183","533","183","427","182","106","70","0","14","884","183",
"1400000US25027710800","Census Tract 7108; Worcester County; Massachusetts","4428","678","2885","654","2885","654","2736","660","149","70","0","19","1543","295",
"1400000US25027711000","Census Tract 7110; Worcester County; Massachusetts","2681","420","1822","355","1822","355","1781","367","41","39","0","14","859","234",
"1400000US25027711100","Census Tract 7111; Worcester County; Massachusetts","4238","539","2532","506","2532","506","2377","459","155","107","0","14","1706","252",
"1400000US25027712101","Census Tract 7121.01; Worcester County; Massachusetts","6573","481","4406","494","4406","494","4146","441","260","173","0","19","2167","344",
